,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,-0.10115885313749257,0.20456134976129856,0.8400041347276065,-1.1263940629467242,-0.7989051316441416,-0.8494439466006638,-0.6780493930322936,0.21605427699257776,0.8640128284861845,-1.3960855268088614,1.6314691941892778,2.4215846615822834,3.977310265498893,2.7690176633849313,4.0,3.0,4.0,1.0,1.0,3.0,0.0,3.0,1.0,0.0
1,-0.000648178300977631,-1.5276608493184993,-0.5399848864585424,-0.0849765455835087,0.3299226470883921,-0.026828761437390214,-0.18763895204616732,0.7626976284195812,-0.21171501587464467,1.0740409063557244,0.09529453522279854,0.7649976209279952,1.4938670923934996,0.8065414765793012,3.4082109812649897,1.4082109812649897,2.1835780374700207,2.0,2.4082109812649897,2.5917890187350103,0.0,2.5917890187350103,0.5917890187350104,0.40821098126498956
2,2.3078818762192883,-0.05326528220931313,-0.8875151110697495,-0.4375028351475091,-0.8760348822233569,-0.13057706125182192,2.5255909693862573,-0.3305890744344257,-1.0644701017820986,0.1557070814399298,-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,1.0,4.0,2.0,1.0,4.0,4.0,1.0,2.0,0.0,1.0
3,-0.6678504991403293,-0.249477771312625,-1.0109093429124179,0.25186585244864,-0.7283550478442116,-0.10568398259433087,-1.0785044383346125,-0.3305890744344257,-0.784817105325214,-0.9241281531362849,-0.4625703169367259,-0.6154915796172451,-0.3687152874355457,-0.2657614901684666,3.0,3.608273774683311,2.391726225316689,1.0,3.0,4.0,0.0,1.3917262253166889,1.0,0.6082737746833111
4,0.008342998196906572,-0.04830707774833983,-0.270543951856408,0.5958340065513135,-0.4714755293230099,-0.1019067103991995,0.9237707881769818,1.855984331273588,0.6068817711170802,-0.6201892226844657,-0.32789331844000197,-0.33939373950819707,-0.6791456840737199,-0.0345197463373974,4.0,4.0,3.0,2.0,1.0,3.0,1.0,3.0,0.0,1.0
5,0.4463504035345031,-1.2110060238465792,-1.0109093429124179,-0.3390898026047641,2.695518774762952,0.7376848385888711,-0.6780493930322936,-0.8772324258614291,1.3782749432243935,0.1557070814399298,2.4478702411181446,0.7649976209279952,-0.058284890797371494,1.6476026994959998,3.0,4.0,2.0,5.0,3.0,2.0,1.0,3.0,0.0,0.0
6,0.8843578088720997,1.0796844371230863,-1.0109093429124179,0.3990079414658235,0.9019864754815294,-1.5344404664814566,0.12286069757234411,2.1293060069870897,1.76397152927805,0.1557070814399298,2.6111504505039176,2.9737803418003796,3.666879868860719,-0.0345197463373974,1.0,3.0,2.0,3.0,3.0,4.0,1.0,2.0,0.0,0.0
7,-0.13758725944074884,0.993342883659245,-0.017891196956858074,0.816045390119128,-0.6679476150156632,-0.9997483861169904,1.7056493165377045,2.090337299675444,-0.2072817949008478,0.9684777338338526,-0.3666926481597569,-0.37875825713198386,-0.6791456840737199,-0.3548447879653588,3.9524751592789964,3.0475248407210036,2.0,1.0,1.0,2.0475248407210036,0.0,3.0,1.0,0.04752484072100349
8,1.4318670655440953,1.0697680282011397,1.3335810620982798,-1.2248070954894692,1.007588365393017,0.8960744729560548,-0.27759434772997477,-0.057267398720923963,2.6639302300699153,0.1557070814399298,3.754111916204331,1.0410954610370433,3.0460190755843706,2.488663922412698,5.0,2.0,3.0,4.0,3.0,3.0,1.0,3.0,0.0,1.0
9,0.4463504035345031,-0.7275810889016822,-0.270543951856408,-1.1263940629467242,-0.6644061450969149,0.6394467246379737,-0.6780493930322936,-0.6039107501479274,-0.16451140099023315,0.1557070814399298,0.48850772848886465,0.48889978081894714,-0.6791456840737199,1.086895217551534,2.0,2.0,4.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0
10,-0.42966440714069,0.8392115207658811,-1.0109093429124179,-1.1756005792180968,-0.23944884163016386,-1.5628297354629748,-0.27759434772997477,1.036019304133083,-0.16451140099023315,0.1557070814399298,-0.32789331844000197,-0.33939373950819707,-0.3687152874355457,-0.3148734873096303,3.0,3.0,4.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0
11,0.42344843566519735,0.8548254162250534,0.20989820833085804,0.8781628086297226,-0.2801562056399122,-0.7503248120661573,1.9987553520743861,-0.5176525043735378,-0.46905937749847704,-0.37532223977178747,-0.6457635111616202,-0.6007968860504592,-0.4666847638012802,-0.5803060238557006,3.0,1.0,1.6311848158344107,2.0,3.0,2.0,0.31559240791720533,2.0,0.6844075920827947,0.0
12,0.68531141641702,-0.9004226132433044,-0.2873614450960856,-0.8378613586594439,-0.2889402801992296,0.8514017088269599,0.12286069757234411,-0.3305890744344257,0.37705342220509974,0.3438408531686541,-0.4911735278257753,-0.5485453552960868,-0.4862950175430068,-0.3148734873096303,2.0,1.6212364144078728,3.378763585592127,1.6212364144078728,3.0,1.0,0.6212364144078728,3.0,0.3787635855921272,1.0
13,-0.8676718124782865,-0.9283883695711009,-0.02375548817107146,-0.6835354165043717,-0.7952929945646742,0.04453694444605821,-0.6780493930322936,-0.6039107501479274,-1.193035630466651,0.1557070814399298,-0.8177339465973219,-0.6154915796172451,-0.058284890797371494,-0.5952272282818631,3.0,2.0,1.0,1.0,2.0,3.0,0.0,3.0,1.0,0.0
14,-1.8531884744878788,0.006233171322366485,-0.7641208792270812,1.038692652993666,-0.7372863226414627,-0.20871782141877326,-0.6780493930322936,-0.8772324258614291,-1.193035630466651,-0.6201892226844657,-0.8177339465973219,-0.6154915796172451,-0.3687152874355457,-0.5952272282818631,3.0,1.0,2.0,1.0,3.0,1.0,0.0,2.0,1.0,0.0
15,-0.8656571293788882,0.4841825416919825,-0.6407266473844129,-1.2764278305892085,0.3452966042799355,0.4035121502100889,-0.6780493930322936,-1.0147313873877022,-0.03358044382525299,-1.3913270527077208,0.6547920686204385,0.9038931775849596,1.806201319472362,0.529626483822475,4.0,4.0,1.4969335631089837,2.5030664368910163,4.0,2.5030664368910163,0.0,2.4969335631089837,0.49693356310898373,0.49693356310898373
16,-0.6486681098094882,-0.15242937142877916,-0.8875151110697495,0.15297536010896096,-0.642945801271844,0.5326356136183998,-0.6780493930322936,-0.3305890744344257,-0.678773515728442,-0.6201892226844657,-0.32789331844000197,-0.6154915796172451,-0.6791456840737199,-0.3148734873096303,4.0,2.0,3.0,1.0,3.0,4.0,1.0,4.0,0.0,0.0
17,0.28951530056279545,1.5169414365368499,1.9605039136525793,1.3593273591811168,1.122245420702538,0.2139429188470788,0.7829666875537589,0.3932732485920181,1.2393406593069984,-0.6201892226844657,-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,2.567740170047343,2.0,3.7838700850236715,3.567740170047343,1.7838700850236715,3.567740170047343,0.0,2.2161299149763285,0.7838700850236714,1.0
18,-0.9771736638126857,1.6920226880532891,0.3464272073569334,0.645040522822686,-0.8473502642393512,1.2145402329170472,-0.6780493930322936,-1.1505541015749308,-1.3216011591512031,0.9316033855643254,-0.9810141559830953,-0.8915894197262932,-0.6791456840737199,-1.1559347102263289,1.0,3.0,3.0,1.0,4.0,4.0,0.0,2.0,0.0,1.0
19,0.8843578088720997,-1.3746267710586981,1.7037637576262845,-1.1756005792180968,-0.6097991316014374,-0.0385227484652156,-0.6780493930322936,-0.057267398720923963,-0.2930769296747854,-0.6201892226844657,0.32522751910309133,1.0410954610370433,-0.6791456840737199,1.086895217551534,2.0,4.0,3.0,2.0,1.0,3.0,1.0,3.0,0.0,1.0
20,-0.3201625558062908,0.8788771564536676,-0.5173324155417446,-0.4375028351475091,-0.5347941675395558,-0.33745331838447007,-0.6780493930322936,-0.3305890744344257,0.4783162424325279,0.1557070814399298,1.3049087754177313,1.5932911412551394,0.5625759024789769,2.488663922412698,2.0,2.0,2.0,2.0,4.0,3.0,1.0,4.0,0.0,0.0
